place_idx,place_name,place_county,place_po_start,place_po_end,gnis_idx,gnis_id,gnis_name,gnis_county,gnis_feature_class,confidence,match_strategy,notes,Place_Name,County,place_lat,place_lon,gaz_id,gnis_lat,gnis_lon,distance_miles
637,Birch Pond,Fayette,,1845.0,9557.0,1298089.0,Pond Branch,Carroll,Stream,75.71428571428572,FUZZY_GENERAL,"Fuzzy match (score: 85.71428571428572), different county",Birch Pond,Fayette,35.2145,-89.4472,1298089,35.9795,-88.5972,71.23784483479618
645,Birds Bridge,Greene,,1904.0,18983.0,1277367.0,Big Ridge,Greene,Ridge,76.19047619047619,FUZZY_WITH_COUNTY,Fuzzy match in same county (score: 76.19047619047619),Birds Bridge,Greene,36.1545,-82.8472,1277367,36.4345,-82.9472,20.132916958364024
645,Birds Bridge,Greene,,1904.0,18983.0,1277367.0,Big Ridge,Greene,Ridge,76.19047619047619,FUZZY_WITH_COUNTY,Fuzzy match in same county (score: 76.19047619047619),Birds Bridge,Greene,36.1545,-82.8472,1277367,36.1545,-82.8472,0.0
645,Birds Bridge,Greene,,1904.0,22485.0,1277364.0,Big Ridge,Greene,Ridge,76.19047619047619,FUZZY_WITH_COUNTY,Fuzzy match in same county (score: 76.19047619047619),Birds Bridge,Greene,36.1545,-82.8472,1277364,36.1545,-82.8472,0.0
647,Birdsong Bluff,Madison,,1833.0,8276.0,1277516.0,Birdsong Creek,Carroll,Stream,75.0,FIRST_WORD,"First word match, different county",Birdsong Bluff,Madison,35.6145,-88.8972,1277516,35.9795,-88.5972,30.311175495151527
647,Birdsong Bluff,Madison,,1833.0,8276.0,1277516.0,Birdsong Creek,Carroll,Stream,75.0,FIRST_WORD,"First word match, different county",Birdsong Bluff,Madison,35.6145,-88.8972,1277516,36.0773,-88.0589,56.808316947129306
647,Birdsong Bluff,Madison,,1833.0,8277.0,1277516.0,Birdsong Creek,Benton,Stream,75.0,FIRST_WORD,"First word match, different county",Birdsong Bluff,Madison,35.6145,-88.8972,1277516,35.9795,-88.5972,30.311175495151527
647,Birdsong Bluff,Madison,,1833.0,8277.0,1277516.0,Birdsong Creek,Benton,Stream,75.0,FIRST_WORD,"First word match, different county",Birdsong Bluff,Madison,35.6145,-88.8972,1277516,36.0773,-88.0589,56.808316947129306
647,Birdsong Bluff,Madison,,1833.0,9812.0,1277513.0,Birdsong Branch,Giles,Stream,75.0,FIRST_WORD,"First word match, different county",Birdsong Bluff,Madison,35.6145,-88.8972,1277513,35.1845,-87.0472,108.35017159659616
662,Black Jack (Blackjack),Robertson,,1895.0,29830.0,1314688.0,Black Jack,Coffee,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Black Jack (Blackjack),Robertson,36.5145,-86.8672,1314688,35.4845,-86.0972,83.17391986717875
662,Black Jack (Blackjack),Robertson,,1895.0,7193.0,1277548.0,Black Branch,Robertson,Stream,90.0,FIRST_WORD,"First word match with suffix 'branch', same county",Black Jack (Blackjack),Robertson,36.5145,-86.8672,1277548,36.5145,-86.8672,0.0
667,Black Oak Grove,Hardeman,,1859.0,28243.0,1314689.0,Black Oak,White,Populated Place,80.0,NAME_VARIATION,Name variation: black oak,Black Oak Grove,Hardeman,35.1845,-88.9472,1314689,35.9245,-85.4672,202.1877201514779
667,Black Oak Grove,Hardeman,,1859.0,28526.0,1277589.0,Black Oak,Scott,Populated Place,80.0,NAME_VARIATION,Name variation: black oak,Black Oak Grove,Hardeman,35.1845,-88.9472,1277589,36.4745,-84.5872,259.9793486073573
667,Black Oak Grove,Hardeman,,1859.0,29479.0,1277588.0,Black Oak,Knox,Populated Place,80.0,NAME_VARIATION,Name variation: black oak,Black Oak Grove,Hardeman,35.1845,-88.9472,1277588,36.0045,-83.9372,287.1075639325292
670,Blackwater,Hawkins,,1828.0,5467.0,1277619.0,Blackwater Creek,Hancock,Stream,80.0,NAME_VARIATION,Name variation: blackwater creek,Blackwater,Hawkins,36.4345,-82.9472,1277619,36.5145,-83.2472,17.56152264835818
670,Blackwater,Hawkins,,1828.0,5467.0,1277619.0,Blackwater Creek,Hancock,Stream,80.0,NAME_VARIATION,Name variation: blackwater creek,Blackwater,Hawkins,36.4345,-82.9472,1277619,,,
670,Blackwater,Hawkins,,1828.0,5468.0,1277619.0,Blackwater Creek,Lee,Stream,80.0,NAME_VARIATION,Name variation: blackwater creek,Blackwater,Hawkins,36.4345,-82.9472,1277619,36.5145,-83.2472,17.56152264835818
670,Blackwater,Hawkins,,1828.0,5468.0,1277619.0,Blackwater Creek,Lee,Stream,80.0,NAME_VARIATION,Name variation: blackwater creek,Blackwater,Hawkins,36.4345,-82.9472,1277619,,,
670,Blackwater,Hawkins,,1828.0,9659.0,1463534.0,Blackwater Creek,Hancock,Stream,80.0,NAME_VARIATION,Name variation: blackwater creek,Blackwater,Hawkins,36.4345,-82.9472,1463534,36.5145,-83.2472,17.56152264835818
670,Blackwater,Hawkins,,1828.0,9659.0,1463534.0,Blackwater Creek,Hancock,Stream,80.0,NAME_VARIATION,Name variation: blackwater creek,Blackwater,Hawkins,36.4345,-82.9472,1463534,,,
675,Blacks,Lawrence,1874.0,,1345.0,1307603.0,Blacks Ford (historical),Anderson,Crossing,75.0,FIRST_WORD,"First word match, different county",Blacks,Lawrence,35.2145,-87.3972,1307603,36.1034,-84.1888,190.29772043410125
675,Blacks,Lawrence,1874.0,,961.0,1311855.0,Blacks Ferry (historical),Warren,Crossing,75.0,FIRST_WORD,"First word match, different county",Blacks,Lawrence,35.2145,-87.3972,1311855,35.6945,-85.7872,96.49657573839436
675,Blacks,Lawrence,1874.0,,1355.0,1307602.0,Blacks Ferry (historical),Anderson,Crossing,75.0,FIRST_WORD,"First word match, different county",Blacks,Lawrence,35.2145,-87.3972,1307602,36.1034,-84.1888,190.29772043410125
688,Blairsport,Roane,,1981.0,31955.0,1275948.0,Ashport,Lauderdale,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 70.58823529411764), different county",Blairsport,Roane,35.8645,-84.5372,1275948,35.7745,-89.6472,286.3420729427391
688,Blairsport,Roane,,1981.0,438.0,1644653.0,Brownsport (historical),Decatur,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 70.0), different county",Blairsport,Roane,35.8645,-84.5372,1644653,35.5945,-88.1222,201.94265117708235
689,Blairton,Cumberland,,1879.0,734.0,1643502.0,Blanton (historical),Cannon,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county",Blairton,Cumberland,35.9495,-84.8972,1643502,35.8095,-86.0583,65.72124477521358
689,Blairton,Cumberland,,1879.0,32479.0,1314691.0,Blair,Roane,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county",Blairton,Cumberland,35.9495,-84.8972,1314691,35.8645,-84.5372,20.98669231530261
689,Blairton,Cumberland,,1879.0,31574.0,1314640.0,Beartown,Sullivan,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Blairton,Cumberland,35.9495,-84.8972,1314640,36.5145,-82.2872,150.61329277908044
696,Blanking,Hawkins,,1903.0,27690.0,1306664.0,Lancing,Morgan,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county",Blanking,Hawkins,36.4345,-82.9472,1306664,36.1145,-84.6472,97.24561814110334
696,Blanking,Hawkins,,1903.0,29672.0,1312946.0,Landings,Williamson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Blanking,Hawkins,36.4345,-82.9472,1312946,35.8745,-86.8672,222.08214401486165
696,Blanking,Hawkins,,1903.0,6029.0,1290193.0,King Branch,Giles,Stream,70.0,FUZZY_GENERAL,"Fuzzy match (score: 73.6842105263158), different county",Blanking,Hawkins,36.4345,-82.9472,1290193,35.1845,-87.0472,245.41947313727243
708,Bledsoe Stand,Fentress,,,15557.0,1305289.0,Bledsoe Creek,Sumner,Stream,75.0,FIRST_WORD,"First word match, different county",Bledsoe Stand,Fentress,36.3845,-84.9472,1305289,36.4645,-86.4672,84.68969654383545
708,Bledsoe Stand,Fentress,,,15557.0,1305289.0,Bledsoe Creek,Sumner,Stream,75.0,FIRST_WORD,"First word match, different county",Bledsoe Stand,Fentress,36.3845,-84.9472,1305289,36.5345,-85.9972,59.26530434339135
708,Bledsoe Stand,Fentress,,,15558.0,1305289.0,Bledsoe Creek,Macon,Stream,75.0,FIRST_WORD,"First word match, different county",Bledsoe Stand,Fentress,36.3845,-84.9472,1305289,36.4645,-86.4672,84.68969654383545
708,Bledsoe Stand,Fentress,,,15558.0,1305289.0,Bledsoe Creek,Macon,Stream,75.0,FIRST_WORD,"First word match, different county",Bledsoe Stand,Fentress,36.3845,-84.9472,1305289,36.5345,-85.9972,59.26530434339135
708,Bledsoe Stand,Fentress,,,21281.0,1277683.0,Bledsoe Hollow,Bedford,Valley,75.0,FIRST_WORD,"First word match, different county",Bledsoe Stand,Fentress,36.3845,-84.9472,1277683,35.5045,-86.4714,104.72276926683513
709,Blend,DeKalb,1901.0,,290.0,1313213.0,Ben (historical),Maury,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Blend,DeKalb,36.0345,-85.8472,1313213,35.6145,-87.0472,73.22584523050304
709,Blend,DeKalb,1901.0,,30386.0,1307314.0,Blondy,Lewis,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county",Blend,DeKalb,36.0345,-85.8472,1307314,35.4845,-87.4972,100.01682373650691
709,Blend,DeKalb,1901.0,,190.0,1310599.0,Blue Pond (historical),Benton,Lake,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county",Blend,DeKalb,36.0345,-85.8472,1310599,36.0773,-88.0589,123.58153666903905
724,Blooming Grove,Lawrence,,,28244.0,1314695.0,Blooming Grove,Giles,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Blooming Grove,Lawrence,35.2145,-87.3972,1314695,35.1845,-87.0472,19.870491255628366
724,Blooming Grove,Lawrence,,,30154.0,1326732.0,Blooming Grove,Weakley,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Blooming Grove,Lawrence,35.2145,-87.3972,1326732,36.3345,-88.7172,107.0726870666296
740,Blows Ferry,Knox,,,871.0,1313243.0,Browns Ferry (historical),Hardin,Crossing,76.95652173913044,FUZZY_GENERAL,"Fuzzy match (score: 86.95652173913044), different county",Blows Ferry,Knox,36.0045,-83.9372,1313243,35.1845,-88.2472,248.68280514478272
740,Blows Ferry,Knox,,,1823.0,1278626.0,Browns Ferry,Hamilton,Crossing,76.95652173913044,FUZZY_GENERAL,"Fuzzy match (score: 86.95652173913044), different county",Blows Ferry,Knox,36.0045,-83.9372,1278626,35.1245,-85.2972,97.67562732561329
753,Alexanders Place,,,,4772.0,1642817.0,Alexanders Shoals,Hawkins,Bar,80.0,FIRST_WORD,First word match with suffix 'shoals',Alexanders Place,,,,1642817,36.4345,-82.9472,
753,Alexanders Place,,,,4849.0,1643130.0,Alexanders Shoals,Greene,Bar,80.0,FIRST_WORD,First word match with suffix 'shoals',Alexanders Place,,,,1643130,36.1545,-82.8472,
765,Blue Spring,Stewart,,1866.0,2435.0,1277776.0,Blue Spring,Marion,Spring,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Blue Spring,Stewart,36.5045,-87.8472,1277776,35.1145,-85.6472,156.26866599851215
765,Blue Spring,Stewart,,1866.0,2436.0,1277777.0,Blue Spring,Franklin,Spring,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Blue Spring,Stewart,36.5045,-87.8472,1277777,35.1545,-86.0972,135.32014905354163
765,Blue Spring,Stewart,,1866.0,2437.0,1277778.0,Blue Spring,Grundy,Spring,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Blue Spring,Stewart,36.5045,-87.8472,1277778,35.3845,-85.6972,143.0128312627141
808,Bolen,Rhea,1886.0,1888.0,30196.0,1310517.0,Bowen,Grainger,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county",Bolen,Rhea,35.6045,-84.9372,1310517,36.2845,-83.4972,93.25442318868049
808,Bolen,Rhea,1886.0,1888.0,290.0,1313213.0,Ben (historical),Maury,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Bolen,Rhea,35.6045,-84.9372,1313213,35.6145,-87.0472,118.53242978422585
808,Bolen,Rhea,1886.0,1888.0,28646.0,1277911.0,Bolton,Shelby,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county",Bolen,Rhea,35.6045,-84.9372,1277911,35.1345,-89.9372,283.55722937084107
810,Boles,Clay,,,6221.0,1277901.0,Boles Branch,McNairy,Stream,80.0,NAME_VARIATION,Name variation: boles branch,Boles,Clay,36.5545,-85.5472,1277901,35.1945,-88.5472,192.45550797386608
810,Boles,Clay,,,6425.0,1277902.0,Boles Branch,Overton,Stream,80.0,NAME_VARIATION,Name variation: boles branch,Boles,Clay,36.5545,-85.5472,1277902,36.3345,-85.2972,20.595756747164625
814,Bon Air,Dickson,,,29720.0,1305339.0,Bon Air,White,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Bon Air,Dickson,36.1345,-87.3972,1305339,35.9245,-85.4672,108.81866389893209
814,Bon Air,Dickson,,,31633.0,1314713.0,Bon Air,Sumner,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county",Bon Air,Dickson,36.1345,-87.3972,1314713,36.4645,-86.4672,56.58704125153519
822,Bon Eau,Hardin,1858.0,1861.0,29720.0,1305339.0,Bon Air,White,Populated Place,75.0,FIRST_WORD,"First word match, different county",Bon Eau,Hardin,35.1845,-88.2472,1305339,35.9245,-85.4672,164.42304268416115
822,Bon Eau,Hardin,1858.0,1861.0,31633.0,1314713.0,Bon Air,Sumner,Populated Place,75.0,FIRST_WORD,"First word match, different county",Bon Eau,Hardin,35.1845,-88.2472,1314713,36.4645,-86.4672,133.2900474645124
822,Bon Eau,Hardin,1858.0,1861.0,33739.0,1305340.0,Bon Aqua,Hickman,Populated Place,75.0,FIRST_WORD,"First word match, different county",Bon Eau,Hardin,35.1845,-88.2472,1305340,35.8145,-87.3972,64.66265230485149
879,Box Town,Putnam,,,4467.0,1311818.0,Box Slough,Obion,Gut,75.0,FIRST_WORD,"First word match, different county",Box Town,Putnam,36.1345,-85.4972,1311818,36.3245,-89.1972,206.63527692476654
879,Box Town,Putnam,,,20270.0,1278090.0,Box Hollow,Williamson,Valley,75.0,FIRST_WORD,"First word match, different county",Box Town,Putnam,36.1345,-85.4972,1278090,35.8745,-86.8672,78.65846226013534
879,Box Town,Putnam,,,27236.0,1278091.0,Box Hollow,Humphreys,Valley,75.0,FIRST_WORD,"First word match, different county",Box Town,Putnam,36.1345,-85.4972,1278091,36.0145,-87.6972,123.14297834006977
880,Boxs Station,Humphreys,,,31030.0,1327570.0,Benton Station,Polk,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county",Boxs Station,Humphreys,36.0145,-87.6972,1327570,35.0745,-84.5372,189.15102556541368
880,Boxs Station,Humphreys,,,30499.0,1290982.0,Lees Station,Bledsoe,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Boxs Station,Humphreys,36.0145,-87.6972,1290982,35.5673,-85.2389,141.20322596066265
880,Boxs Station,Humphreys,,,30702.0,1276544.0,Bean Station,Grainger,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Boxs Station,Humphreys,36.0145,-87.6972,1276544,36.2845,-83.4972,235.0615165155146
885,Boyces Junction,Hamilton,,,28401.0,1314997.0,East Junction,Shelby,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 78.57142857142857), different county",Boyces Junction,Hamilton,35.1245,-85.2972,1314997,35.1345,-89.9372,262.19148834560497
885,Boyces Junction,Hamilton,,,31618.0,1277235.0,Big Boy Junction,Dyer,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 77.41935483870968), different county",Boyces Junction,Hamilton,35.1245,-85.2972,1277235,36.0745,-89.3972,239.5009258618316
885,Boyces Junction,Hamilton,,,30629.0,1644650.0,Beacon Junction,Decatur,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 73.33333333333334), different county",Boyces Junction,Hamilton,35.1245,-85.2972,1644650,35.5945,-88.1222,162.46581164847717
889,Boyds Landing,Hardin,1867.0,1887.0,8071.0,1305369.0,Boyds Creek,Sevier,Stream,75.0,FIRST_WORD,"First word match, different county",Boyds Landing,Hardin,35.1845,-88.2472,1305369,35.7745,-83.5372,268.110670847175
889,Boyds Landing,Hardin,1867.0,1887.0,28124.0,1314721.0,Boyds Creek,Sevier,Populated Place,75.0,FIRST_WORD,"First word match, different county",Boyds Landing,Hardin,35.1845,-88.2472,1314721,35.7745,-83.5372,268.110670847175
893,Boyles Store,Lincoln,1832.0,1836.0,34228.0,1647310.0,Lewis Store,Coffee,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 78.26086956521739), different county",Boyles Store,Lincoln,35.0745,-86.6472,1647310,35.4845,-86.0972,42.012739629597334
893,Boyles Store,Lincoln,1832.0,1836.0,28384.0,1297025.0,Paynes Store,Trousdale,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Boyles Store,Lincoln,35.0745,-86.6472,1297025,36.3845,-86.1472,94.7627272695416
893,Boyles Store,Lincoln,1832.0,1836.0,29227.0,1300048.0,Roneys Store,Obion,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Boyles Store,Lincoln,35.0745,-86.6472,1300048,36.3245,-89.1972,167.12684197970475
913,Bradley County,Bradley,,,4173.0,1305386.0,Bradley Lake,Knox,Reservoir,75.0,FIRST_WORD,"First word match, different county",Bradley County,Bradley,35.159,-84.8766,1305386,36.0045,-83.9372,78.73900975670088
913,Bradley County,Bradley,,,12845.0,1278176.0,Bradley Branch,Union,Stream,75.0,FIRST_WORD,"First word match, different county",Bradley County,Bradley,35.159,-84.8766,1278176,36.2645,-83.8872,94.42523724841135
913,Bradley County,Bradley,,,12846.0,1278188.0,Bradley Creek,Rutherford,Stream,75.0,FIRST_WORD,"First word match, different county",Bradley County,Bradley,35.159,-84.8766,1278188,35.8445,-86.3972,97.77424123559527
916,Bradys Rock,Cannon,,,5010.0,1645022.0,Rock Bars,Montgomery,Bar,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county",Bradys Rock,Cannon,35.8095,-86.0583,1645022,36.4945,-87.3472,86.08936237695941
916,Bradys Rock,Cannon,,,21845.0,1276424.0,Basin Rock,Cumberland,Pillar,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.19047619047619), different county",Bradys Rock,Cannon,35.8095,-86.0583,1276424,35.9495,-84.8972,65.72124477521358
916,Bradys Rock,Cannon,,,8879.0,1299727.0,Rock Branch,Roane,Stream,70.0,FUZZY_GENERAL,"Fuzzy match (score: 72.72727272727273), different county",Bradys Rock,Cannon,35.8095,-86.0583,1299727,35.8645,-84.5372,85.29044801839997
923,Bramley,Carroll,1890.0,1903.0,30256.0,1646986.0,Ramsey,Hancock,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county",Bramley,Carroll,35.9795,-88.5972,1646986,36.5145,-83.2472,300.3742510250676
923,Bramley,Carroll,1890.0,1903.0,31592.0,1314635.0,Batley,Anderson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county",Bramley,Carroll,35.9795,-88.5972,1314635,36.1034,-84.1888,246.4324985093337
923,Bramley,Carroll,1890.0,1903.0,31740.0,1298882.0,Ramsey,Knox,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 76.92307692307692), different county",Bramley,Carroll,35.9795,-88.5972,1298882,36.0045,-83.9372,260.5065586549621
925,Branch,Tipton,1830.0,1835.0,7097.0,1282878.0,Dry Branch,Tipton,Stream,75.0,FUZZY_WITH_COUNTY,Fuzzy match in same county (score: 75.0),Branch,Tipton,35.4945,-89.7972,1282878,35.4945,-89.7972,0.0
925,Branch,Tipton,1830.0,1835.0,11890.0,1277237.0,Big Branch,Tipton,Stream,75.0,FUZZY_WITH_COUNTY,Fuzzy match in same county (score: 75.0),Branch,Tipton,35.4945,-89.7972,1277237,35.4945,-89.7972,0.0
925,Branch,Tipton,1830.0,1835.0,17134.0,1278227.0,Branch Islands,Maury,Island,75.0,FIRST_WORD,"First word match, different county",Branch,Tipton,35.4945,-89.7972,1278227,35.6145,-87.0472,154.8089907257157
928,Brandon,Hardin,1899.0,1904.0,4253.0,1308795.0,Brandon Spring,Stewart,Spring,80.0,NAME_VARIATION,Name variation: brandon spring,Brandon,Hardin,35.1845,-88.2472,1308795,36.5045,-87.8472,93.91990984280288
928,Brandon,Hardin,1899.0,1904.0,18867.0,1305393.0,Brandon Hollow,Moore,Valley,80.0,NAME_VARIATION,Name variation: brandon hollow,Brandon,Hardin,35.1845,-88.2472,1305393,35.2645,-86.3672,106.2601948242711
936,Brattons,Smith,1837.0,1842.0,33672.0,1314728.0,Brayton,Bledsoe,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 80.0), different county",Brattons,Smith,36.2145,-85.9472,1314728,35.5673,-85.2389,59.76541738464971
936,Brattons,Smith,1837.0,1842.0,32779.0,1278261.0,Braytown,Anderson,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 75.0), different county",Brattons,Smith,36.2145,-85.9472,1278261,36.1034,-84.1888,98.39656873967702
936,Brattons,Smith,1837.0,1842.0,33740.0,1305402.0,Brattontown,Macon,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 73.6842105263158), different county",Brattons,Smith,36.2145,-85.9472,1305402,36.5345,-85.9972,22.285517711856176
959,Brevards,Smith,1830.0,1837.0,439.0,1644685.0,Brevards Ferry (historical),Benton,Crossing,75.0,FIRST_WORD,"First word match, different county",Brevards,Smith,36.2145,-85.9472,1644685,36.0773,-88.0589,118.20599495675502
959,Brevards,Smith,1830.0,1837.0,439.0,1644685.0,Brevards Ferry (historical),Benton,Crossing,75.0,FIRST_WORD,"First word match, different county",Brevards,Smith,36.2145,-85.9472,1644685,36.0145,-87.6972,98.65597980157317
959,Brevards,Smith,1830.0,1837.0,1494.0,1644685.0,Brevards Ferry (historical),Humphreys,Crossing,75.0,FIRST_WORD,"First word match, different county",Brevards,Smith,36.2145,-85.9472,1644685,36.0773,-88.0589,118.20599495675502
959,Brevards,Smith,1830.0,1837.0,1494.0,1644685.0,Brevards Ferry (historical),Humphreys,Crossing,75.0,FIRST_WORD,"First word match, different county",Brevards,Smith,36.2145,-85.9472,1644685,36.0145,-87.6972,98.65597980157317
964,Brunsons,Stewart,1829.0,1839.0,28903.0,1314754.0,Bryson,Giles,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county",Brunsons,Stewart,36.5045,-87.8472,1314754,35.1845,-87.0472,101.62011188009642
964,Brunsons,Stewart,1829.0,1839.0,29680.0,1307513.0,Bryson,McMinn,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county",Brunsons,Stewart,36.5045,-87.8472,1307513,35.4345,-84.5872,196.71542479677473
964,Brunsons,Stewart,1829.0,1839.0,29834.0,1314745.0,Browns,Macon,Populated Place,70.0,FUZZY_GENERAL,"Fuzzy match (score: 71.42857142857143), different county",Brunsons,Stewart,36.5045,-87.8472,1314745,36.5345,-85.9972,102.75089478055251
975,Brick Academy,Lawrence,,,31460.0,1305408.0,Brick Mill,Blount,Populated Place,75.0,FIRST_WORD,"First word match, different county",Brick Academy,Lawrence,35.2145,-87.3972,1305408,35.6856,-83.9207,198.3641825248747
975,Brick Academy,Lawrence,,,31494.0,1647320.0,Brick Church,Giles,Populated Place,75.0,FIRST_WORD,"First word match, different county",Brick Academy,Lawrence,35.2145,-87.3972,1647320,35.1845,-87.0472,19.870491255628366
1005,Broad,Cocke,,,13178.0,1327708.0,Broad Branch,Greene,Stream,80.0,NAME_VARIATION,Name variation: broad branch,Broad,Cocke,35.9345,-83.134,1327708,36.1545,-82.8472,22.08693428602811
1005,Broad,Cocke,,,13178.0,1327708.0,Broad Branch,Greene,Stream,80.0,NAME_VARIATION,Name variation: broad branch,Broad,Cocke,35.9345,-83.134,1327708,36.1045,-82.3472,45.51390806317678
1005,Broad,Cocke,,,13179.0,1327708.0,Broad Branch,Unicoi,Stream,80.0,NAME_VARIATION,Name variation: broad branch,Broad,Cocke,35.9345,-83.134,1327708,36.1545,-82.8472,22.08693428602811
1005,Broad,Cocke,,,13179.0,1327708.0,Broad Branch,Unicoi,Stream,80.0,NAME_VARIATION,Name variation: broad branch,Broad,Cocke,35.9345,-83.134,1327708,36.1045,-82.3472,45.51390806317678
1005,Broad,Cocke,,,27381.0,1278432.0,Broad Hollow,Humphreys,Valley,80.0,NAME_VARIATION,Name variation: broad hollow,Broad,Cocke,35.9345,-83.134,1278432,36.0145,-87.6972,255.2069918064232
1008,Broad Valley,White,,,25696.0,1277847.0,Board Valley,White,Valley,96.66666666666666,FUZZY_GENERAL,"Fuzzy match (score: 91.66666666666666), same county",Broad Valley,White,35.9245,-85.4672,1277847,36.1345,-85.4972,14.607009700265541
1008,Broad Valley,White,,,25696.0,1277847.0,Board Valley,White,Valley,96.66666666666666,FUZZY_GENERAL,"Fuzzy match (score: 91.66666666666666), same county",Broad Valley,White,35.9245,-85.4672,1277847,35.9245,-85.4672,0.0
1008,Broad Valley,White,,,33321.0,1305327.0,Board Valley,White,Populated Place,96.66666666666666,FUZZY_GENERAL,"Fuzzy match (score: 91.66666666666666), same county",Broad Valley,White,35.9245,-85.4672,1305327,35.9245,-85.4672,0.0
1031,Bull Run Station,Union,,,8433.0,1305515.0,Bull Run,Moore,Stream,80.0,NAME_VARIATION,Name variation: bull run,Bull Run Station,Union,36.2645,-83.8872,1305515,35.2645,-86.3672,155.26244753920813
1031,Bull Run Station,Union,,,10881.0,1305516.0,Bull Run,Davidson,Stream,80.0,NAME_VARIATION,Name variation: bull run,Bull Run Station,Union,36.2645,-83.8872,1305516,36.1667,-86.7844,161.64806075525578
1031,Bull Run Station,Union,,,10881.0,1305516.0,Bull Run,Davidson,Stream,80.0,NAME_VARIATION,Name variation: bull run,Bull Run Station,Union,36.2645,-83.8872,1305516,36.2545,-87.0689,177.26688115183416
1031,Bull Run Station,Union,,,10882.0,1305516.0,Bull Run,Cheatham,Stream,80.0,NAME_VARIATION,Name variation: bull run,Bull Run Station,Union,36.2645,-83.8872,1305516,36.1667,-86.7844,161.64806075525578
1031,Bull Run Station,Union,,,10882.0,1305516.0,Bull Run,Cheatham,Stream,80.0,NAME_VARIATION,Name variation: bull run,Bull Run Station,Union,36.2645,-83.8872,1305516,36.2545,-87.0689,177.26688115183416
1033,Brooks,Sumner,1902.0,1906.0,18762.0,1278483.0,Brooks Gap,Scott,Gap,80.0,NAME_VARIATION,Name variation: brooks gap,Brooks,Sumner,36.4645,-86.4672,1278483,36.4745,-84.5872,104.46553431860225
1033,Brooks,Sumner,1902.0,1906.0,26037.0,1278482.0,Brooks Gap,Anderson,Gap,80.0,NAME_VARIATION,Name variation: brooks gap,Brooks,Sumner,36.4645,-86.4672,1278482,36.1034,-84.1888,129.33114071788032
1033,Brooks,Sumner,1902.0,1906.0,21353.0,1278490.0,Brooks Point,Coffee,Cape,80.0,NAME_VARIATION,Name variation: brooks point,Brooks,Sumner,36.4645,-86.4672,1278490,35.4845,-86.0972,70.80578947453259
